day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;50200;BANANAS;4891;1;4890;25;;;4896;25;;;;;4893.5;1122.875
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;390.0
-1;50300;BANANAS;4890;26;;;;;4895;6;4896;1;4897;25;4892.5;1127.0625
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;390.0
-1;50400;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;1123.3281
-1;50500;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;1127.1719
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;398.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;406.0
-1;50600;BANANAS;4895;1;4890;24;;;4896;1;4897;23;;;4895.5;1129.0156
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;406.0
-1;50700;BANANAS;4890;25;;;;;4891;1;4895;3;4897;25;4890.5;1126.5703
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;406.0
-1;50800;BANANAS;4890;24;;;;;4895;6;4897;24;;;4892.5;1179.1875
-1;50900;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;1175.0781
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;408.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;408.0
-1;51000;BANANAS;4890;24;;;;;4896;2;4897;22;;;4893.0;1181.2656
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;408.0
-1;51100;BANANAS;4891;27;;;;;4897;27;;;;;4894.0;1174.5469
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;408.0
-1;51200;BANANAS;4890;32;;;;;4897;32;;;;;4893.5;1159.3516
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;408.0
-1;51300;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;1162.9062
-1;51400;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;1163.6562
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;408.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;408.0
-1;51500;BANANAS;4891;22;;;;;4897;2;4898;20;;;4894.0;1170.0781
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;408.0
-1;51600;BANANAS;4891;31;;;;;4897;2;4898;29;;;4894.0;1166.4297
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;408.0
-1;51700;BANANAS;4891;32;;;;;4896;5;4897;2;4898;30;4893.5;1168.2031
-1;51800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;1176.7734
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;408.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;408.0
-1;51900;BANANAS;4892;1;4891;26;;;4896;6;4898;27;;;4894.0;1172.9844
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;408.0
-1;52000;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;1164.8672
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;408.0
-1;52100;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;1159.7422
-1;52200;BANANAS;4891;28;;;;;4896;3;4898;28;;;4893.5;1168.3125
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;408.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;408.0
-1;52300;BANANAS;4892;21;;;;;4897;2;4899;21;;;4894.5;1161.9766
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;408.0
-1;52400;BANANAS;4892;2;4891;22;;;4898;24;;;;;4895.0;1161.8438
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;408.0
-1;52500;BANANAS;4891;31;;;;;4898;31;;;;;4894.5;1161.1641
-1;52600;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;1165.5078
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;408.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;412.0
-1;52700;BANANAS;4891;29;;;;;4897;29;;;;;4894.0;1165.9297
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;414.0
-1;52800;BANANAS;4891;24;;;;;4897;24;;;;;4894.0;1170.8516
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;416.0
-1;52900;BANANAS;4891;1;4890;30;;;4897;31;;;;;4894.0;1163.9922
-1;53000;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;1176.7578
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;416.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;416.0
-1;53100;BANANAS;4892;31;;;;;4898;31;;;;;4895.0;1206.1953
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;416.0
-1;53200;BANANAS;4892;31;;;;;4898;1;4899;30;;;4895.0;1207.9453
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;418.0
-1;53300;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;1206.5
-1;53400;BANANAS;4892;23;;;;;4893;1;4899;23;;;4892.5;1195.4922
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;418.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;418.0
-1;53500;BANANAS;4892;26;;;;;4897;8;4899;26;;;4894.5;1256.8047
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;418.0
-1;53600;BANANAS;4893;1;4892;23;;;4899;23;;;;;4896.0;1249.1562
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;418.0
-1;53700;BANANAS;4892;27;;;;;4897;10;4898;2;4899;25;4894.5;1256.7812
-1;53800;BANANAS;4892;25;;;;;4897;6;4898;2;4899;23;4894.5;1269.5
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;418.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;444.0
-1;53900;BANANAS;4897;1;4896;4;4891;28;4898;28;;;;;4897.5;1278.3359
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;444.0
-1;54000;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;1240.4766
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;444.0
-1;54100;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;1231.1328
-1;54200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;1218.5469
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;444.0
-1;54300;BANANAS;4892;1;4891;25;;;4898;25;;;;;4895.0;1229.2891
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;444.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;444.0
-1;54400;BANANAS;4892;23;;;;;4898;2;4899;22;;;4895.0;1230.4453
-1;54500;BANANAS;4892;28;;;;;4897;9;4899;29;;;4894.5;1233.1484
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;444.0
-1;54600;BANANAS;4893;4;4892;28;;;4899;28;;;;;4896.0;1226.9609
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;444.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;444.0
-1;54700;BANANAS;4894;3;4893;21;;;4900;21;;;;;4897.0;1220.3984
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;444.0
-1;54800;BANANAS;4893;24;;;;;4899;1;4900;23;;;4896.0;1212.7266
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;444.0
-1;54900;BANANAS;4893;29;;;;;4899;1;4900;28;;;4896.0;1199.7578
-1;55000;BANANAS;4893;27;;;;;4900;27;;;;;4896.5;1205.4531
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;444.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;454.0
-1;55100;BANANAS;4894;2;4893;29;;;4900;31;;;;;4897.0;1212.8594
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;472.0
-1;55200;BANANAS;4894;25;;;;;4900;25;;;;;4897.0;1216.4141
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;472.0
-1;55300;BANANAS;4894;25;;;;;4899;7;4901;25;;;4896.5;1222.8125
-1;55400;BANANAS;4895;1;4894;22;;;4901;23;;;;;4898.0;1219.7656
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;472.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;472.0
-1;55500;BANANAS;4898;2;4894;26;;;4901;26;;;;;4899.5;1205.1172
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;472.0
-1;55600;BANANAS;4895;7;4894;28;;;4900;1;4901;27;;;4897.5;1103.2891
-1;55700;BANANAS;4893;21;;;;;4898;7;4900;21;;;4895.5;1111.1406
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;472.0
-1;55800;BANANAS;4894;23;;;;;4900;2;4901;21;;;4897.0;1117.6797
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;472.0
-1;55900;BANANAS;4894;24;;;;;4901;24;;;;;4897.5;1114.1797
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;472.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;494.0
-1;56000;BANANAS;4895;22;;;;;4901;22;;;;;4898.0;1114.2266
-1;56100;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;1120.7734
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;494.0
-1;56200;BANANAS;4894;28;;;;;4900;2;4901;26;;;4897.0;1121.0703
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;494.0
-1;56300;BANANAS;4894;23;;;;;4899;8;4901;23;;;4896.5;1115.2109
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;494.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;494.0
-1;56400;BANANAS;4895;6;4894;23;;;4901;23;;;;;4898.0;1110.6328
-1;56500;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;1112.6406
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;494.0
-1;56600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;1108.5078
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;494.0
-1;56700;BANANAS;4894;24;;;;;4901;25;;;;;4897.5;1112.6406
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;494.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;494.0
-1;56800;BANANAS;4894;23;;;;;4900;24;;;;;4897.0;1110.6172
-1;56900;BANANAS;4895;5;4894;20;;;4901;20;;;;;4898.0;1113.1016
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;494.0
-1;57000;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;1109.2734
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;494.0
-1;57100;BANANAS;4894;2;4893;25;;;4900;27;;;;;4897.0;1110.3906
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;494.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;494.0
-1;57200;BANANAS;4893;26;;;;;4896;2;4900;26;;;4894.5;1113.4688
-1;57300;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;1117.5391
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;494.0
-1;57400;BANANAS;4893;27;;;;;4898;2;4899;2;4900;26;4895.5;1122.7188
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;496.0
-1;57500;BANANAS;4892;31;;;;;4897;1;4899;31;;;4894.5;1137.625
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;496.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;496.0
-1;57600;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;1141.0
-1;57700;BANANAS;4892;30;;;;;4897;2;4899;30;;;4894.5;1139.8438
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;498.0
-1;57800;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;1141.6328
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;498.0
-1;57900;BANANAS;4893;32;;;;;4899;2;4900;30;;;4896.0;1130.0703
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;498.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;500.0
-1;58000;BANANAS;4893;6;4892;23;;;4899;23;;;;;4896.0;1127.5625
-1;58100;BANANAS;4893;23;;;;;4899;1;4900;23;;;4896.0;1122.875
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;500.0
-1;58200;BANANAS;4893;26;;;;;4899;2;4900;24;;;4896.0;1129.7188
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;500.0
-1;58300;BANANAS;4893;23;;;;;4900;23;;;;;4896.5;1131.0547
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;500.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;502.0
-1;58400;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;1140.4297
-1;58500;BANANAS;4894;1;4893;29;;;4900;30;;;;;4897.0;1142.7812
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;502.0
-1;58600;BANANAS;4894;2;4893;29;;;4899;2;4900;27;;;4896.5;1138.7109
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;504.0
-1;58700;BANANAS;4893;1;4892;24;;;4899;25;;;;;4896.0;1140.1406
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;504.0
-1;58800;BANANAS;4894;5;4893;24;;;4900;24;;;;;4897.0;1134.9688
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;504.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;504.0
-1;58900;BANANAS;4894;22;;;;;4901;22;;;;;4897.5;1137.5781
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;506.0
-1;59000;BANANAS;4895;9;4894;26;;;4901;26;;;;;4898.0;1141.2188
-1;59100;BANANAS;4893;30;;;;;4894;12;4900;30;;;4893.5;1139.9141
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;506.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;506.0
-1;59200;BANANAS;4897;1;4893;31;;;4900;31;;;;;4898.5;1136.1562
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;506.0
-1;59300;BANANAS;4894;2;4893;28;;;4900;30;;;;;4897.0;1079.1328
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;506.0
-1;59400;BANANAS;4894;28;;;;;4899;3;4901;28;;;4896.5;1082.5938
-1;59500;BANANAS;4895;1;4894;29;;;4900;2;4901;27;;;4897.5;1075.75
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;506.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;506.0
-1;59600;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;1083.1016
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;506.0
-1;59700;BANANAS;4895;8;4894;28;;;4901;28;;;;;4898.0;1090.3359
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;506.0
-1;59800;BANANAS;4893;20;;;;;4900;20;;;;;4896.5;1091.1016
-1;59900;BANANAS;4894;3;4893;22;;;4900;24;;;;;4897.0;1094.7812
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;506.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;508.0
-1;60000;BANANAS;4894;4;4893;31;;;4900;31;;;;;4897.0;1103.0
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;508.0
-1;60100;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;1106.4531
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;510.0
-1;60200;BANANAS;4894;1;4893;21;;;4900;22;;;;;4897.0;1106.1094
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;510.0
-1;60300;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;1103.1094
-1;60400;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;1103.5781
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;510.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;510.0
-1;60500;BANANAS;4893;22;;;;;4900;22;;;;;4896.5;1105.1094
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;510.0
-1;60600;BANANAS;4893;27;;;;;4898;3;4900;27;;;4895.5;1105.5312
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;510.0
-1;60700;BANANAS;4894;31;;;;;4898;8;4900;31;;;4896.0;1109.1406
-1;60800;BANANAS;4894;25;;;;;4900;1;4901;24;;;4897.0;1097.6016
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;510.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;510.0
-1;60900;BANANAS;4894;25;;;;;4900;2;4901;23;;;4897.0;1090.2422
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;510.0
-1;61000;BANANAS;4894;31;;;;;4900;31;;;;;4897.0;1083.0
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;510.0
-1;61100;BANANAS;4894;32;;;;;4895;2;4897;3;4900;2;4894.5;1083.7109
-1;61200;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;1079.2578
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;510.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;510.0
-1;61300;BANANAS;4893;31;;;;;4900;31;;;;;4896.5;1075.8281
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;510.0
-1;61400;BANANAS;4894;2;4893;26;;;4900;28;;;;;4897.0;1084.4375
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;514.0
-1;61500;BANANAS;4893;29;;;;;4900;29;;;;;4896.5;1097.4219
-1;61600;BANANAS;4893;26;;;;;4899;26;;;;;4896.0;1097.9922
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;526.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;526.0
-1;61700;BANANAS;4898;1;4893;23;;;4899;1;4900;22;;;4898.5;1093.375
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;526.0
-1;61800;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;1037.9766
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;526.0
-1;61900;BANANAS;4892;25;;;;;4899;25;;;;;4895.5;1038.6562
-1;62000;BANANAS;4892;23;;;;;4898;1;4899;22;;;4895.0;1028.2344
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;528.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;528.0
-1;62100;BANANAS;4892;25;;;;;4898;1;4899;24;;;4895.0;1030.2969
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;528.0
-1;62200;BANANAS;4893;8;4892;26;;;4899;26;;;;;4896.0;1024.125
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;528.0
-1;62300;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;1033.4922
-1;62400;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;1029.7656
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;528.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;528.0
-1;62500;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;1028.5234
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;528.0
-1;62600;BANANAS;4893;2;4892;29;;;4899;31;;;;;4896.0;1022.53125
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;528.0
-1;62700;BANANAS;4893;25;;;;;4898;4;4900;25;;;4895.5;1027.8984
-1;62800;BANANAS;4893;28;;;;;4899;28;;;;;4896.0;1019.60156
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;528.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;528.0
-1;62900;BANANAS;4894;1;4893;21;;;4900;22;;;;;4897.0;1019.8047
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;528.0
-1;63000;BANANAS;4893;27;;;;;4899;2;4900;25;;;4896.0;1017.5469
-1;63100;BANANAS;4893;20;;;;;4898;1;4900;20;;;4895.5;1017.21875
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;528.0
-1;63200;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;1016.6719
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;528.0
-1;63300;BANANAS;4894;2;4893;26;;;4900;28;;;;;4897.0;1016.25
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;528.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;528.0
-1;63400;BANANAS;4894;1;4893;30;;;4898;9;4900;31;;;4896.0;1018.5703
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;528.0
-1;63500;BANANAS;4893;32;;;;;4898;3;4900;32;;;4895.5;1019.21094
-1;63600;BANANAS;4894;31;;;;;4898;6;4900;31;;;4896.0;1019.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;530.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;530.0
-1;63700;BANANAS;4895;8;4894;24;;;4900;24;;;;;4897.5;1015.72656
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;530.0
-1;63800;BANANAS;4894;27;;;;;4901;28;;;;;4897.5;1009.5547
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;530.0
-1;63900;BANANAS;4894;25;;;;;4895;1;4899;3;4901;25;4894.5;1004.0
-1;64000;BANANAS;4895;1;4894;30;;;4901;31;;;;;4898.0;999.1172
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;530.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;530.0
-1;64100;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;987.9453
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;530.0
-1;64200;BANANAS;4895;1;4894;23;;;4899;1;4901;24;;;4897.0;986.3047
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;530.0
-1;64300;BANANAS;4895;29;;;;;4902;29;;;;;4898.5;983.40625
-1;64400;BANANAS;4894;25;;;;;4901;26;;;;;4897.5;981.4375
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;530.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;530.0
-1;64500;BANANAS;4896;1;4895;31;;;4901;1;4902;30;;;4898.5;983.64844
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;530.0
-1;64600;BANANAS;4895;23;;;;;4901;1;4902;23;;;4898.0;939.47656
-1;64700;BANANAS;4895;30;;;;;4900;1;4902;30;;;4897.5;935.9375
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;530.0
-1;64800;BANANAS;4895;28;;;;;4900;4;4902;28;;;4897.5;932.7031
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;530.0
-1;64900;BANANAS;4895;29;;;;;4902;30;;;;;4898.5;929.08594
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;530.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;530.0
-1;65000;BANANAS;4895;22;;;;;4900;3;4902;22;;;4897.5;935.3125
-1;65100;BANANAS;4896;9;4895;31;;;4902;31;;;;;4899.0;933.77344
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;530.0
-1;65200;BANANAS;4895;25;;;;;4901;25;;;;;4898.0;499.48047
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;530.0
-1;65300;BANANAS;4900;1;4895;5;4894;29;4901;31;;;;;4900.5;498.10938
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;540.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;542.0
-1;65400;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;456.59766
-1;65500;BANANAS;4895;2;4894;25;;;4899;6;4901;27;;;4897.0;457.35156
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;544.0
-1;65600;BANANAS;4895;8;4894;28;;;4901;28;;;;;4898.0;457.42578
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;544.0
-1;65700;BANANAS;4894;21;;;;;4901;21;;;;;4897.5;457.77734
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;544.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;544.0
-1;65800;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;455.68945
-1;65900;BANANAS;4895;1;4894;26;;;4901;27;;;;;4898.0;454.60742
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;544.0
-1;66000;BANANAS;4894;21;;;;;4901;21;;;;;4897.5;457.07812
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;544.0
-1;66100;BANANAS;4893;22;;;;;4900;22;;;;;4896.5;455.7832
